0	65
1	63
2	64
3	63
4	60
5	58
6	59
7	55
8	55
9	49
10	49
11	46
12	44
13	39
14	38
15	38
16	36
17	40
18	36
19	35
20	30
21	29
22	28
23	25
24	20
25	18
26	15
27	13
28	15
29	12
30	8
31	7
32	6
33	4
34	-1
35	-2
36	-3
37	-6
38	-7
39	-9
40	-13
41	-17
42	-16
43	-18
44	-20
45	-23
46	-25
47	-28
48	-30
49	-31
50	-33
51	-35
52	-39
53	-39
54	-40
55	-45
56	-47
57	-49
58	-50
59	-50
60	-53
61	-57
62	-57
63	-60
64	-60
65	-65
66	-65
67	-69
68	-69
69	-72
70	-71
71	-75
72	-79
73	-78
74	-82
75	-82
76	-87
77	-86
78	-86
79	-88
80	-94
81	-96
82	-97
83	-100
84	-100
85	-101
86	-104
87	-104
88	-108
89	-111
90	-113
91	-114
92	-116
93	-120
94	-120
95	-125
96	-125
97	-127
98	-129
99	-132
100	-134
101	-138
102	-138
103	-140
104	-143
105	-146
106	-147
107	-146
108	-149
109	-152
110	-152
111	-154
112	-156
113	-158
114	-163
115	-167
116	-167
117	-169
118	-172
119	-172
120	-175
121	-175
122	-178
123	-181
124	-182
125	-183
126	-185
127	-188
128	-190
129	-194
130	-194
131	-198
132	-199
133	-201
134	-202
135	-203
136	-207
137	-210
138	-211
139	-211
140	-213
141	-213
142	-217
143	-218
144	-222
145	-222
146	-226
147	-229
148	-230
149	-232
150	-234
151	-238
152	-237
153	-239
154	-239
155	-242
156	-243
157	-248
158	-248
159	-250
160	-252
161	-254
162	-258
163	-256
164	-261
165	-262
166	-262
167	-263
168	-267
169	-268
170	-270
171	-274
172	-274
173	-276
174	-279
175	-279
176	-282
177	-284
178	-287
179	-289
180	-289
181	-288
182	-292
183	-294
184	-297
185	-298
186	-299
187	-302
188	-302
189	-306
190	-306
191	-309
192	-310
193	-313
194	-312
195	-314
196	-317
197	-318
198	-321
199	-319
200	-323
201	-324
202	-330
203	-329
204	-332
205	-332
206	-333
207	-336
208	-336
209	-341
210	-338
211	-342
212	-345
213	-346
214	-347
215	-349
216	-349
217	-352
218	-355
219	-355
220	-358
221	-361
222	-361
223	-365
224	-364
225	-367
226	-369
227	-372
228	-372
229	-373
230	-374
231	-374
232	-380
233	-380
234	-381
235	-380
236	-382
237	-384
238	-384
239	-387
240	-388
241	-389
242	-389
243	-392
244	-393
245	-395
246	-397
247	-399
248	-400
249	-403
250	-403
251	-404
252	-405
253	-407
254	-409
255	-410
256	-411
257	-411
258	-414
259	-415
260	-416
261	-418
262	-418
263	-418
264	-422
265	-425
266	-426
267	-427
268	-430
269	-432
270	-434
271	-435
272	-435
273	-436
274	-438
275	-442
276	-442
277	-444
278	-445
279	-448
280	-449
281	-451
282	-453
283	-454
284	-456
285	-455
286	-459
287	-459
288	-461
289	-463
290	-464
291	-464
292	-468
293	-470
294	-472
295	-472
296	-474
297	-474
298	-476
299	-477
300	-483
301	-482
302	-485
303	-487
304	-487
305	-490
306	-491
307	-494
308	-494
309	-498
310	-498
311	-501
312	-503
313	-505
314	-506
315	-507
316	-509
317	-510
318	-512
319	-513
320	-516
321	-517
322	-519
323	-521
324	-523
325	-525
326	-526
327	-528
328	-530
329	-533
330	-534
331	-534
332	-534
333	-537
334	-538
335	-541
336	-543
337	-544
338	-546
339	-549
340	-549
341	-551
342	-553
343	-555
344	-557
345	-557
346	-557
347	-558
348	-560
349	-563
350	-566
351	-564
352	-564
353	-567
354	-569
355	-570
356	-573
357	-570
358	-572
359	-572
360	-573
361	-574
362	-577
363	-576
364	-574
365	-574
366	-575
367	-575
368	-573
369	-453
370	-318
371	-317
372	-317
373	-317
374	-317
375	-317
376	-316
377	-316
378	-317
379	-317
380	-318
381	-319
382	-318
383	-318
384	-319
385	-318
386	-317
387	-319
388	-318
389	-317
390	-317
391	-317
392	-318
393	-318
394	-318
395	-317
396	-317
397	-317
398	-316
399	-315
400	-318
401	-317
402	-316
403	-316
404	-316
405	-315
406	-317
407	-317
408	-317
409	-317
410	-317
411	-318
412	-318
413	-318
414	-316
415	-317
416	-319
417	-318
418	-318
419	-316
420	-318
421	-317
422	-317
423	-316
424	-316
425	-316
426	-317
427	-315
428	-319
429	-319
430	-319
431	-318
432	-317
433	-319
434	-318
435	-317
436	-318
437	-316
438	-316
439	-318
440	-318
441	-319
442	-319
443	-317
444	-317
445	-318
446	-317
447	-318
448	-317
449	-318
450	-320
451	-319
452	-320
453	-320
454	-319
455	-318
456	-318
457	-319
458	-318
459	-319
460	-318
461	-317
462	-318
463	-319
464	-319
465	-318
466	-319
467	-319
468	-319
469	-320
470	-321
471	-319
472	-319
473	-318
474	-319
475	-319
476	-320
477	-319
478	-319
479	-319
480	-320
481	-319
482	-319
483	-319
484	-320
485	-320
486	-318
487	-320
488	-320
489	-320
490	-320
491	-319
492	-320
493	-320
494	-319
495	-321
496	-319
497	-319
498	-319
499	-320
500	-320
501	-321
502	-320
503	-320
504	-319
505	-322
506	-321
507	-321
508	-320
509	-320
510	-322
511	-322
512	-320
513	-320
514	-321
515	-320
516	-319
517	-320
518	-322
519	-320
520	-317
521	-320
522	-319
523	-317
524	-320
525	-320
526	-320
527	-319
528	-319
529	-320
530	-320
531	-320
532	-320
533	-318
534	-318
535	-319
536	-318
537	-319
538	-319
539	-319
540	-318
541	-318
542	-317
543	-320
544	-319
545	-318
546	-318
547	-317
548	-319
549	-319
550	-320
551	-318
552	-319
553	-319
554	-319
555	-318
556	-318
557	-319
558	-319
559	-320
560	-319
561	-320
562	-321
563	-321
564	-319
565	-318
566	-319
567	-318
568	-318
569	-320
570	-318
571	-319
572	-319
573	-319
574	-320
575	-319
576	-320
577	-320
578	-321
579	-322
580	-320
581	-319
582	-320
583	-321
584	-320
585	-318
586	-318
587	-319
588	-319
589	-317
590	-318
591	-319
592	-318
593	-319
594	-318
595	-318
596	-317
597	-318
598	-318
599	-318
600	-318
601	-318
602	-319
603	-318
604	-318
605	-320
606	-319
607	-321
608	-321
609	-318
610	-319
611	-320
612	-319
613	-319
614	-320
615	-319
616	-320
617	-321
618	-319
619	-319
620	-318
621	-319
622	-318
623	-319
624	-319
625	-319
626	-319
627	-320
628	-318
629	-320
630	-319
631	-319
632	-318
633	-318
634	-319
635	-318
636	-318
637	-320
638	-319
639	-318
640	-317
641	-317
642	-317
643	-320
644	-317
645	-318
646	-319
647	-317
648	-319
649	-317
650	-318
651	-320
652	-322
653	-319
654	-319
655	-318
656	-319
657	-320
658	-321
659	-320
660	-320
661	-320
662	-320
663	-320
664	-320
665	-320
666	-320
667	-319
668	-320
669	-320
670	-322
671	-320
672	-320
673	-321
674	-322
675	-320
676	-321
677	-322
678	-321
679	-323
680	-320
681	-319
682	-319
683	-320
684	-321
685	-320
686	-320
687	-320
688	-320
689	-319
690	-320
691	-319
692	-320
693	-318
694	-320
695	-320
696	-319
697	-321
698	-320
699	-319
700	-321
701	-320
702	-321
703	-322
704	-319
705	-320
706	-320
707	-320
708	-321
709	-320
710	-322
711	-321
712	-321
713	-321
714	-322
715	-322
716	-322
717	-322
718	-322
719	-320
720	-322
721	-322
722	-323
723	-321
724	-319
725	-321
726	-322
727	-321
728	-322
729	-321
730	-320
731	-320
732	-320
733	-322
734	-321
735	-321
736	-321
737	-321
738	-321
739	-321
740	-321
741	-321
742	-321
743	-320
744	-322
745	-322
746	-322
747	-323
748	-322
749	-323
750	-322
751	-322
752	-322
753	-322
754	-321
755	-321
756	-323
757	-321
758	-322
759	-324
760	-322
761	-322
762	-323
763	-323
764	-322
765	-322
766	-322
767	-321
768	-322
769	-324
770	-324
771	-323
772	-323
773	-321
